1/2, -13/32
115/159, -16469940740/101621504799
115/162, -20123371715/111577100832
115/163, -21436351440/115063617043
115/164, -22798190065/118636749824
115/166, -25671521415/126049300576
115/167, -27184559740/129891985607
115/168, -28749548165/133827821568
115/169, -30367266390/137858491849
115/171, -33764024840/146211169851
115/172, -35544638265/150536645632
115/173, -37381127890/154963892093
115/174, -39274287215/159494694624
115/176, -43233802765/168874213376
115/177, -45301759790/173726604657
115/178, -47429588115/178689902368
115/179, -49618095040/183765996899
115/181, -54180387690/194264244901
115/182, -56555801815/199690286432
115/183, -58995151340/205236901143
115/186, -66705037115/222620278176
115/187, -69408366840/228669389707
115/188, -72179765065/234849287168
115/189, -75020066690/241162079949
115/191, -80910733540/254194901951
115/192, -83962782365/260919263232
115/193, -87087101790/267785184193
115/194, -90284540515/274794888224
115/196, -96902184465/289254654976
115/197, -100324100890/296709280757
115/198, -103822559015/304316815968
115/199, -107398421340/312079600999
116/117, 173151692/21924480357
116/119, 470035596/23863536599
116/121, 696679180/25937424601
116/123, 847826252/28153056843
116/125, 918176076/30517578125
116/127, 902383372/33038369407
116/129, 795058316/35723051649
116/131, 590766540/38579489651
116/133, 284029132/41615795893
116/135, -130677364/44840334375
116/137, -658920948/48261724457
116/139, -1306314164/51888844699
116/141, -2078514100/55730836701
116/143, -2981222388/59797108943
116/147, -5201193268/68641485507
116/149, -6530081844/73439775749
116/151, -8012730740/78502725751
116/153, -9655064308/83841135993
116/155, -11463051444/89466096875
116/157, -13442705588/95388992557
116/159, -15600084724/101621504799
116/161, -17941291380/108175616801
116/163, -20472472628/115063617043
116/165, -23199820084/122298103125
116/167, -26129569908/129891985607
116/169, -29268002804/137858491849
116/171, -32621444020/146211169851
116/173, -36196263348/154963892093
116/175, -39998875124/164130859375
116/177, -44035738228/173726604657
116/179, -48313356084/183765996899
116/181, -52838276660/194264244901
116/183, -57617092468/205236901143
116/185, -62656440564/216699865625
116/187, -67963002548/228669389707
116/189, -73543504564/241162079949
116/191, -79404717300/254194901951
116/193, -85553455988/267785184193
116/195, -91996580404/281950621875
116/197, -98740994868/296709280757
116/199, -105793648244/312079600999
117/118, 179271027/22877577568
117/119, 341867214/23863536599
117/121, 614387124/25937424601
117/122, 722979855/27027081632
117/124, 881482329/29316250624
117/125, 930044232/30517578125
117/127, 962398710/33038369407
117/128, 944826597/34359738368
117/131, 748865754/38579489651
117/133, 491926032/41615795893
117/134, 323473059/43204003424
117/136, -96916131/46525874176
117/137, -350267580/48261724457
117/139, -946843326/51888844699
117/140, -1291499703/53782400000
117/142, -2077150725/57735339232
117/145, -3507360948/64097340625
117/146, -4054149801/66338290976
117/148, -5257224063/71008211968
117/149, -5914992096/73439775749
117/151, -7346717586/78502725751
117/152, -8122174515/81136812032
117/154, -9796046481/86617093024
117/155, -10695977838/89466096875
117/157, -12625643160/95388992557
117/158, -13656910293/98465804768
117/160, -15856167483/104857600000
117/161, -17025707556/108175616801
117/163, -19508506758/115063617043
117/164, -20823332751/118636749824
117/166, -23603775741/126049300576
117/167, -25070976450/129891985607
117/170, -29790056673/141985700000
117/172, -33208699095/150536645632
117/173, -35002218888/154963892093
117/175, -38761720218/164130859375
117/176, -40729336011/168874213376
117/178, -44844404553/178689902368
117/179, -46993508406/183765996899
117/181, -51479004096/194264244901
117/184, -58687998291/210906087424
117/185, -61222557708/216699865625
117/187, -66494094030/228669389707
117/188, -69232772583/234849287168
117/190, -74920225653/247609900000
117/191, -77870718666/254194901951
117/193, -83989554948/267785184193
117/194, -87159633561/274794888224
117/196, -93725471151/289254654976
117/197, -97122982320/296709280757
117/199, -104151590946/312079600999
118/119, 185551106/23863536599
118/121, 504679746/25937424601
118/123, 750012130/28153056843
118/125, 916110818/30517578125
118/127, 997493058/33038369407
118/129, 988630786/35723051649
118/131, 883950626/38579489651
118/133, 677833890/41615795893
118/135, 364616578/44840334375
118/137, -61410622/48261724457
118/139, -606002334/51888844699
118/141, -1274958494/55730836701
118/143, -2074124350/59797108943
118/145, -3009390462/64097340625
118/147, -4086692702/68641485507
118/149, -5312012254/73439775749
118/151, -6691375614/78502725751
118/153, -8230854590/83841135993
118/155, -9936566302/89466096875
118/157, -11814673182/95388992557
118/159, -13871382974/101621504799
118/161, -16112948734/108175616801
118/163, -18545668830/115063617043
118/165, -21175886942/122298103125
118/167, -24009992062/129891985607
118/169, -27054418494/137858491849
118/171, -30315645854/146211169851
118/173, -33800199070/154963892093
118/175, -37514648382/164130859375
118/179, -45659742814/183765996899
118/181, -50103754974/194264244901
118/183, -54804397310/205236901143
118/185, -59768466622/216699865625
118/187, -65002805022/228669389707
118/189, -70514299934/241162079949
118/191, -76309884094/254194901951
118/193, -82396535550/267785184193
118/195, -88781277662/281950621875
118/197, -95471179102/296709280757
118/199, -102473353854/312079600999
119/120, 191994719/24883200000
119/121, 366456454/25937424601
119/122, 522701193/27027081632
119/123, 660042068/28153056843
119/124, 777789355/29316250624
119/125, 875250474/30517578125
119/127, 1006529608/33038369407
119/128, 1038948183/34359738368
119/129, 1048281710/35723051649
119/130, 1033823329/37129300000
119/131, 994863324/38579489651
119/132, 930689123/40074642432
119/134, 723833565/43204003424
119/135, 579712784/44840334375
119/137, 206465238/48261724457
119/138, -24118087/50049003168
119/139, -284983580/51888844699
119/141, -900505606/55730836701
119/142, -1256641547/57735339232
119/143, -1646018472/59797108943
119/144, -2069383225/61917364224
119/145, -2527485506/64097340625
119/146, -3021077871/66338290976
119/148, -4117757357/71008211968
119/149, -4722363870/73439775749
119/150, -5365499251/75937500000
119/151, -6047930336/78502725751
119/152, -6770426817/81136812032
119/155, -9186048396/89466096875
119/156, -10076560501/92389579776
119/157, -11011029302/95388992557
119/158, -11990241627/98465804768
119/159, -13014987160/101621504799
119/160, -14086058441/104857600000
119/162, -16370362687/111577100832
119/163, -17585195012/115063617043
119/164, -18849551805/118636749824
119/165, -20164239886/122298103125
119/166, -21530068931/126049300576
119/167, -22947851472/129891985607
119/169, -25942541450/137858491849
119/171, -29154867196/146211169851
119/172, -30844705157/150536645632
119/173, -32591431782/154963892093
119/174, -34395879595/159494694624
119/176, -38181283161/168874213376
119/177, -40163918242/173726604657
119/178, -42207633167/178689902368
119/179, -44313274740/183765996899
119/180, -46481692621/188956800000
119/181, -48713739326/194264244901
119/183, -53372143552/205236901143
119/184, -55800220385/210906087424
119/185, -58295364666/216699865625
119/186, -60858443191/222620278176
119/188, -66191884437/234849287168
119/190, -71807535611/247609900000
119/191, -74723387256/254194901951
119/192, -77712433897/260919263232
119/193, -80775562322/267785184193
119/194, -83913662175/274794888224
119/195, -87127625956/281950621875
119/197, -93786729582/296709280757
119/198, -97233668707/304316815968
119/199, -100760070320/312079600999
120/121, 198604680/25937424601
120/127, 988358280/33038369407
120/131, 1080431880/38579489651
120/133, 978998280/41615795893
120/137, 452159880/48261724457
120/139, 15004680/51888844699
120/143, -1236499320/59797108943
120/149, -4147286520/73439775749
120/151, -5417625720/78502725751
120/157, -10215964920/95388992557
120/161, -14300870520/108175616801
120/163, -16628342520/115063617043
120/167, -21885811320/129891985607
120/169, -24828940920/137858491849
120/173, -31377168120/154963892093
120/179, -42955344120/183765996899
120/181, -47310192120/194264244901
120/187, -61957872120/228669389707
120/191, -73112428920/254194901951
120/193, -79127827320/267785184193
120/197, -92070806520/296709280757
120/199, -99012902520/312079600999
121/122, 205383827/27027081632
121/123, 392347582/28153056843
121/124, 560184141/29316250624
121/125, 708183476/30517578125
121/126, 835632655/31757969376
121/127, 941815842/33038369407
121/128, 1026014297/34359738368
121/129, 1087506376/35723051649
121/130, 1125567531/37129300000
121/131, 1139470310/38579489651
121/133, 1091876412/41615795893
121/134, 1028910311/43204003424
121/135, 938846986/44840334375
121/136, 820944465/46525874176
121/137, 674457872/48261724457
121/138, 498639427/50049003168
121/139, 292738446/51888844699
121/140, 56001341/53782400000
121/141, -212328380/55730836701
121/142, -513010113/57735339232
121/144, -1214481719/61917364224
121/145, -1616804904/64097340625
121/146, -2054546725/66338290976
121/147, -2528481098/68641485507
121/148, -3039384843/71008211968
121/149, -3588037684/73439775749
121/150, -4175222249/75937500000
121/151, -4801724070/78502725751
121/152, -5468331583/81136812032
121/153, -6175836128/83841135993
121/155, -7716716194/89466096875
121/156, -8551688915/92389579776
121/157, -9430753068/95388992557
121/158, -10354714513/98465804768
121/159, -11324382014/101621504799
121/160, -12340567239/104857600000
121/161, -13404084760/108175616801
121/162, -14515752053/111577100832
121/163, -15676389498/115063617043
121/164, -16886820379/118636749824
121/166, -19460370105/126049300576
121/167, -20825150038/129891985607
121/168, -22243045583/133827821568
121/169, -23714894544/137858491849
121/170, -25241537629/141985700000
121/171, -26823818450/146211169851
121/172, -28462583523/150536645632
121/173, -30158682268/154963892093
121/174, -31912967009/159494694624
121/175, -33726292974/164130859375
121/177, -37533504008/173726604657
121/178, -39529114053/178689902368
121/179, -41587215274/183765996899
121/180, -43708677419/188956800000
121/181, -45894373140/194264244901
121/182, -48145177993/199690286432
121/183, -50461970438/205236901143
121/184, -52845631839/210906087424
121/185, -55297046464/216699865625
121/186, -57817101485/222620278176
121/188, -63066695923/234849287168
121/189, -65798024204/241162079949
121/190, -68601570609/247609900000
121/191, -71478236830/254194901951
121/192, -74428927463/260919263232
121/193, -77454550008/267785184193
121/194, -80556014869/274794888224
121/195, -83734235354/281950621875
121/196, -86990127675/289254654976
121/197, -90324610948/296709280757
121/199, -97233041334/312079600999
122/123, 212335022/28153056843
122/125, 579662382/30517578125
122/127, 865726030/33038369407
122/129, 1064716814/35723051649
122/131, 1170778734/38579489651
122/133, 1178008942/41615795893
122/135, 1080457742/44840334375
122/137, 872128590/48261724457
122/139, 546978094/51888844699
122/141, 98916014/55730836701
122/143, -478194738/59797108943
122/145, -1190538098/64097340625
122/147, -2044344850/68641485507
122/149, -3045892626/73439775749
122/151, -4201505906/78502725751
122/153, -5517556018/83841135993
122/155, -7000461138/89466096875
122/157, -8656686290/95388992557
122/159, -10492743346/101621504799
122/161, -12515191026/108175616801
122/163, -14730634898/115063617043
122/165, -17145727378/122298103125
122/167, -19767167730/129891985607
122/169, -22601702066/137858491849
122/171, -25656123346/146211169851
122/173, -28937271378/154963892093
122/175, -32452032818/164130859375
122/177, -36207341170/173726604657
122/179, -40210176786/183765996899
122/181, -44467566866/194264244901
122/185, -53774353458/216699865625
122/187, -58838038610/228669389707
122/189, -64184855506/241162079949
122/191, -69822065586/254194901951
122/193, -75756977138/267785184193
122/195, -81996945298/281950621875
122/197, -88549372050/296709280757
122/199, -95421706226/312079600999
123/124, 219461151/29316250624
123/125, 419585718/30517578125
123/127, 758899668/33038369407
123/128, 896618955/34359738368
123/130, 1104484773/37129300000
123/131, 1173143496/38579489651
123/133, 1236170910/41615795893
123/134, 1229034081/43204003424
123/136, 1133673411/46525874176
123/137, 1043926338/48261724457
123/139, 776468496/51888844699
123/140, 597216783/53782400000
123/142, 143793273/57735339232
123/143, -131937180/59797108943
123/145, -785354262/64097340625
123/146, -1164617259/66338290976
123/148, -2032215225/71008211968
123/149, -2522144274/73439775749
123/151, -3618269844/78502725751
123/152, -4226078157/81136812032
123/154, -5565237459/86617093024
123/155, -6298217952/89466096875
123/157, -7895076522/95388992557
123/158, -8760601815/98465804768
123/160, -10629984597/104857600000
123/161, -11635507014/108175616801
123/163, -13792398360/115063617043
123/166, -17404993599/126049300576
123/167, -18713186052/129891985607
123/169, -21490685214/137858491849
123/170, -22961709987/141985700000
123/172, -26072627217/150536645632
123/173, -27714255450/154963892093
123/175, -31174212732/164130859375
